 Uri sujet ; label français ; relation ; WordNet; Uri objet ; label français ; Validation Catherine; Wikipedia; NCBI; note
http://aims.fao.org/aos/agrovoc/c_2282 ; Diheteropogon, Andropogon amplectens, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6725 ; Saccharum, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6999 ; Setaria (graminée), ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7416 ; Stipa, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4282 ; Leptothrium, Latipes senegalensis, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24632 ; Eremochloa, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6013 ; Pleioblastus, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26506 ; Glyceria, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2067 ; Cynodon, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3583 ; Heteropogon, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_103 ; Acroceras, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6918 ; Secale, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_654 ; Arundo, Canne de provence, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26574 ; Miscanthus, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26354 ; Apera, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_50129 ; Festulolium, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7325 ; Sporobolus, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6948 ; Sehima, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33068 ; Guadua, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1735 ; Coix, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3354; Poaceae, Sporobolaceae, Eragrosteae, Avenaceae, Bambusaceae, Hordeaceae, Gramineae, Arundinellaceae, Phalaridaceae, Maydaceae, Melinideae, Chloridaceae, Poeae, Tripsaceae, Oryzaceae, Zizanieae, Agrostidaceae, Stipaceae, Lepturaceae, Arundinaceae, Festucaceae, Eragrostidaceae, Panicaceae, Andropogonaceae, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2586 ; Entolasia imbricata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_32978; Entolasia, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6036 ; Poa compressa, Pâturin comprimé, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6035; Poa, Pâturin, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2456 ; Echinochloa pyramidalis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1043 ; Brachiaria brizantha, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24352 ; Oryza longistaminata, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8076 ; Riz pluvial, Riz de montagne, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5436 ; Oryza glaberrima, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5438 ; Oryza sativa, Oryza japonica, Oryza indica, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34362 ; Riz aquatique, ; subClassOf ; Not validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24354 ; Oryza punctata, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24353 ; Oryza perennis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5437 ; Oryza rufipogon, Oryza fatua, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5435; Oryza, Huile de son de riz, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33681 ; Cynodon nlemfuensis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2067; Cynodon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26383 ; Avena sterilis, Avena ludoviciana, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_729 ; Avena byzantina, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26380 ; Avena barbata, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_731 ; Avena sativa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26382 ; Avena nuda, Avena strigosa, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_730 ; Avena fatua, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_728; Avena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5676 ; Pennisetum pedicellatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5674; Pennisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_4029 ; Ixophorus unisetus, Urochloa uniseta, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_33079; Ixophorus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7247 ; Sorghum bicolor, Sorghum guineense, Sorghum sativum, Milo, Sorghum drummondii, Kafir, Kaoliang, Sorgho à grain, Sorghum nervosum, Sorghum drummondi, Sorghum durra, Grand millet, White durra, Feterita, Sorgho à balai, Sorgho sucrier, Durra, Sorghum vulgare, Sorghum subglabrescens, Sorghum caffrorum, Sorghum caudatum, Sorgho commun, Sorgho sucre, Sorghum roxburghii, Sorghum dochna, Andropogon sorghum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36413 ; Bouteloua gracilis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1037; Bouteloua, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36614 ; Digitaria ciliaris, Digitaria adscendens, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33609 ; Andropogon nardus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_408; Andropogon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36627 ; Bouteloua curtipendula, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1037; Bouteloua, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3661 ; Hordeum irregulare, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2455 ; Echinochloa polystachya, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7419 ; Stipa viridula, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7416; Stipa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5539 ; Panicum miliare, Panicum sumatrense, Petit millet, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24594 ; Agrostis stolonifera, Agrostis palustris, Agrostide traçante, Agrostide stolonifère, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_219; Agrostis, Agrostide, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1044 ; Brachiaria decumbens, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6581 ; Rhynchelytrum repens, Tricholaena repens, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_6580; Rhynchelytrum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_27423 ; Zea diploperennis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_27440; Zea, Euchlaena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2533 ; Eleusine indica, Eleusine africana, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2530; Éleusine, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_804 ; Bambusa arundinacea, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_803; Bambusa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2457 ; Echinochloa turnerana, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7245 ; Sorghum almum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7951 ; Triticum aestivum, Blé ordinaire, Triticum sativum, Blé tendre (triticum aestivum), Triticum vulgare, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36626 ; Eragrostis lehmanniana, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2632; Eragrostis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34748 ; Spartina alterniflora, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_34747; Spartina, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24595 ; Alopecurus geniculatus, Vulpin genouillé, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_300; Alopecurus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_15476 ; Zea mexicana, Euchlaena mexicana, Teosinte, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_27440; Zea, Euchlaena, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33775 ; Nardus stricta, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26582; Nardus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_23935 ; Hordeum bulbosum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33581 ; Aegilops caudata, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2453 ; Echinochloa colona, Panicum colonum, Herbe à graine, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2452; Echinochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7956 ; Triticum monococcum, Engrain, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7950; Triticum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_627 ; Arrhenatherum elatius, Arrhenatherum elatior, Avena elatior, Avoine élevée, Fromental, Arrhenatherum avenaceum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_626; Arrhenatherum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36438 ; Pseudoroegneria spicata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_36437; Pseudoroegneria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24721 ; Zoysia matrella, Gazon de manille, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_24719; Zoysia, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_23959 ; Phragmites australis, Phragmites communis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_23958; Phragmites, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_301 ; Alopecurus pratensis, Vulpin des prés, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_300; Alopecurus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34589 ; Brachiaria dictyoneura, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34749 ; Stenotaphrum secundatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7392; Stenotaphrum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7246 ; Sorghum arundinaceum, Herbe de soudan, Sorghum sudanense, Soudan grass, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33584 ; Aegilops speltoides, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_1108 ; Bromus inermis, Brome inerme, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_1107; Bromus, Brome (plante), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_6729 ; Saccharum spontaneum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_6725; Saccharum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37152 ; Panicum dichotomiflorum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5534; Panicum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_104 ; Acroceras macrum, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_103; Acroceras, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2532 ; Eleusine coracana, Eleusine abyssinica, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2530; Éleusine, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_26477 ; Distichlis spicata, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_26476; Distichlis, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24344 ; Hordeum spontaneum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_3660; Hordeum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5786 ; Phleum pratense, Fléole des prés, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5785; Phleum, Fléole, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2068 ; Cynodon aethiopicus, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2067; Cynodon, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_37121 ; Digitaria sanguinalis, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_2278; Digitaria, Fonio (digitaria), ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7946 ; Trisetum flavescens, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_7945; Trisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34590 ; Brachiaria plantaginea, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_1042; Brachiaria, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_24596 ; Alopecurus myosuroides, Vulpin des champs, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_300; Alopecurus, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_34726 ; Buchloe dactyloides, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_24608; Buchloe, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_32199 ; Paspalum distichum, Paspalum paspalodes, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_36594 ; Lolium temulentum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_4423; Lolium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_2251 ; Dichanthium annulatum, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_2250; Dichanthium, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_13199 ; Pennisetum glaucum, Pennisetum spicatum, Pennisetum americanum, Mil à chandelle (plante), Pennisetum typhoides, Pennisetum typhoideum, Mil d'égypte, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5674; Pennisetum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_7248 ; Sorghum halepense, Sorgho d'alep, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_7244; Sorghum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_3260 ; Gigantochloa apus, ; subClassOf ; Not found; http://aims.fao.org/aos/agrovoc/c_3259; Gigantochloa, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_33583 ; Aegilops cylindrica, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_148; Aegilops, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_5610 ; Paspalum dilatatum, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_5608; Paspalum, ; ; ; ; 
http://aims.fao.org/aos/agrovoc/c_8504 ; Zea mays, ; subClassOf ; Validated; http://aims.fao.org/aos/agrovoc/c_27440; Zea, Euchlaena, ; ; ; ; 
